Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-11-05 00:00:00-05:00,5.310807551276593,5.334093400860997,5.085137410995759,5.245905876159668,379332000,0.0,0.0
2018-11-06 00:00:00-05:00,5.237980506479094,5.322204395478888,5.191161685529242,5.2283196449279785,299012000,0.0,0.0
2018-11-07 00:00:00-05:00,5.294953417208855,5.38561768996558,5.231290125202608,5.2959442138671875,483812000,0.0,0.0
2018-11-08 00:00:00-05:00,5.23674009439684,5.237483310061179,5.049218230342911,5.102725505828857,511352000,0.0,0.0
2018-11-09 00:00:00-05:00,5.0137951387345705,5.1852152693953855,4.980105685177974,5.094798564910889,413240000,0.0,0.0
2018-11-12 00:00:00-05:00,5.003390457653417,5.025437455556261,4.673431067154787,4.695230484008789,617116000,0.0,0.0
2018-11-13 00:00:00-05:00,4.793079056389045,5.05863147629245,4.78688575005263,4.937250137329102,644712000,0.0,0.0
2018-11-14 00:00:00-05:00,5.110405287716811,5.124773024214801,4.776730683786145,4.884735107421875,526580000,0.0,0.0
2018-11-15 00:00:00-05:00,4.878788673458554,5.085632717345233,4.842869577142466,5.013546943664551,840708000,0.0,0.0
2018-11-16 00:00:00-05:00,4.0457164829706045,4.227540677216528,4.003356497026468,4.07321310043335,1963520000,0.0,0.0
2018-11-19 00:00:00-05:00,4.007815921116741,4.008558664330263,3.5827331601585435,3.5844671726226807,1697820000,0.0,0.0
2018-11-20 00:00:00-05:00,3.3208962769014816,3.8212848166415436,3.302317537172591,3.692967414855957,1692032000,0.0,0.0
2018-11-21 00:00:00-05:00,3.830202124755048,3.8470468494102006,3.557465614238944,3.584714412689209,1025496000,0.0,0.0
2018-11-23 00:00:00-05:00,3.5500345625951795,3.7056007610163793,3.537153259438614,3.5918986797332764,411968000,0.0,0.0
2018-11-26 00:00:00-05:00,3.7130321771378147,3.8017148614039744,3.63054232668543,3.7913107872009277,814832000,0.0,0.0
2018-11-27 00:00:00-05:00,3.7652999178442426,3.8894062865968864,3.7293810607596316,3.808155059814453,738060000,0.0,0.0
2018-11-28 00:00:00-05:00,3.9258214041280914,3.970410568051565,3.7932927627349775,3.9652085304260254,804524000,0.0,0.0
2018-11-29 00:00:00-05:00,3.96744004627284,4.004634702115506,3.871725634613067,3.901977300643921,549172000,0.004,0.0
2018-11-30 00:00:00-05:00,3.911648283689885,4.063154933317636,3.8613113651870243,4.052492618560791,729564000,0.0,0.0
2018-12-03 00:00:00-05:00,4.2798764615931475,4.3314532330807,4.149446614054803,4.216397285461426,890804000,0.0,0.0
2018-12-04 00:00:00-05:00,4.171763218962079,4.176722632716966,3.8806523475215964,3.8957784175872803,812112000,0.0,0.0
2018-12-06 00:00:00-05:00,3.7551815141666696,3.9299967988770335,3.7395597891820684,3.9250376224517822,692308000,0.0,0.0
2018-12-07 00:00:00-05:00,3.9292533620284655,3.9394200179446996,3.6108664367261767,3.6602113246917725,681676000,0.0,0.0
2018-12-10 00:00:00-05:00,3.615329615729553,3.790392983913415,3.611610055664763,3.765596389770508,629472000,0.0,0.0
2018-12-11 00:00:00-05:00,3.857344035755029,3.8655268800433085,3.595493018530074,3.674593925476074,671912000,0.0,0.0
2018-12-12 00:00:00-05:00,3.6802975389527015,3.7884102763752208,3.5910301996579954,3.692199945449829,654136000,0.0,0.0
2018-12-13 00:00:00-05:00,3.7390652453899063,3.803288152217986,3.6559969410894575,3.6919517517089844,471384000,0.0,0.0
2018-12-14 00:00:00-05:00,3.6502924705504856,3.734104709178062,3.607890575450741,3.6314473152160645,471820000,0.0,0.0
2018-12-17 00:00:00-05:00,3.60144403819437,3.6736017142675355,3.5022578870381813,3.560281753540039,662868000,0.0,0.0
2018-12-18 00:00:00-05:00,3.6041717788001506,3.7276584033024114,3.576895709833117,3.6435983180999756,564372000,0.0,0.0
2018-12-19 00:00:00-05:00,3.60987410880565,3.6634346829811286,3.3829861599024147,3.434562921524048,745364000,0.0,0.0
2018-12-20 00:00:00-05:00,3.4261323485195234,3.5161436186908204,3.29024745134605,3.3500070571899414,749588000,0.0,0.0
2018-12-21 00:00:00-05:00,3.376539885553918,3.4095193288523324,3.1853588607979666,3.2128829956054688,863740000,0.0,0.0
2018-12-24 00:00:00-05:00,3.136509083271231,3.2230488558814967,3.087163963184044,3.1511390209198,463840000,0.0,0.0
2018-12-26 00:00:00-05:00,3.197260328885302,3.3014056349580083,3.0861720339381256,3.3004138469696045,695100000,0.0,0.0
2018-12-27 00:00:00-05:00,3.248093994064682,3.282561118861686,3.104026227102958,3.2525572776794434,637044000,0.0,0.0
2018-12-28 00:00:00-05:00,3.273138596615911,3.4067918846611165,3.2312325847202894,3.3140528202056885,628728000,0.0,0.0
2018-12-31 00:00:00-05:00,3.357445778265134,3.389929082409964,3.2795847433459944,3.3103325366973877,465140000,0.0,0.0
2019-01-02 00:00:00-05:00,3.239415325899269,3.4338197798270143,3.224785384705139,3.377779722213745,508752000,0.0,0.0
2019-01-03 00:00:00-05:00,3.3175233374663007,3.351494559941774,3.1662647874457,3.173703670501709,705552000,0.0,0.0
2019-01-04 00:00:00-05:00,3.246853385740272,3.415221581097662,3.216105828755128,3.377035140991211,585620000,0.0,0.0
2019-01-07 00:00:00-05:00,3.4343155198740223,3.5927651478264973,3.3829865806392716,3.5558183193206787,709160000,0.0,0.0
2019-01-08 00:00:00-05:00,3.6373979077069185,3.6396297853071786,3.3946401897780305,3.4672939777374268,786016000,0.0,0.0
2019-01-09 00:00:00-05:00,3.5186232126306787,3.5828463399884547,3.4680384722945203,3.535485029220581,617260000,0.0,0.0
2019-01-10 00:00:00-05:00,3.516144180178765,3.609874788805888,3.455640605384385,3.601196050643921,523156000,0.0,0.0
2019-01-11 00:00:00-05:00,3.578878399385643,3.713275607348856,3.5511064431715487,3.690462827682495,874764000,0.0,0.0
2019-01-14 00:00:00-05:00,3.63814262220076,3.7556780316693534,3.6145858799559756,3.7303855419158936,730168000,0.0,0.0
2019-01-15 00:00:00-05:00,3.7631170343389115,3.802543570681383,3.697902349831311,3.716251850128174,617012000,0.0,0.0
2019-01-16 00:00:00-05:00,3.7435269147835166,3.77650610965775,3.6852552361306112,3.6907103061676025,470104000,0.0,0.0
2019-01-17 00:00:00-05:00,3.65773186610097,3.802047443243775,3.630455564376065,3.762125015258789,493436000,0.0,0.0
2019-01-18 00:00:00-05:00,3.8119660198131777,3.917351193183303,3.7603892538835297,3.891314744949341,651336000,0.0,0.0
2019-01-22 00:00:00-05:00,3.861063107743239,3.872717445922538,3.6587236679555004,3.6889753341674805,661552000,0.0,0.0
2019-01-23 00:00:00-05:00,3.7442716222606327,3.833043043729244,3.6706260337428103,3.701869487762451,591020000,0.0,0.0
2019-01-24 00:00:00-05:00,3.7864254082577964,3.931484696460281,3.78171406033264,3.91387939453125,708972000,0.0,0.0
2019-01-25 00:00:00-05:00,3.854367546388609,3.9892604134118845,3.7517101549638396,3.971158981323242,1154572000,0.0,0.0
2019-01-28 00:00:00-05:00,3.3859620492612996,3.512176192258113,3.248341633421153,3.4221649169921875,2511528000,0.0,0.0
2019-01-29 00:00:00-05:00,3.3760436590858713,3.424396998340246,3.248589655128127,3.2632195949554443,1153932000,0.0,0.0
2019-01-30 00:00:00-05:00,3.3393444189961543,3.42117284424845,3.259747635072951,3.4067909717559814,974228000,0.0,0.0
2019-01-31 00:00:00-05:00,3.4035674343705264,3.600203727646658,3.381746441320375,3.5644967555999756,842852000,0.0,0.0
2019-02-01 00:00:00-05:00,3.583093956476168,3.639877960275876,3.53548481974273,3.588797092437744,625048000,0.0,0.0
2019-02-04 00:00:00-05:00,3.6046671841853786,3.736336635172922,3.5825983612912555,3.6991419792175293,528592000,0.0,0.0
2019-02-05 00:00:00-05:00,3.711043723167095,3.7549335351603474,3.6773205659719217,3.7182347774505615,542424000,0.0,0.0
2019-02-06 00:00:00-05:00,3.7514618835650526,3.8583349594186753,3.7460068132481914,3.7938640117645264,702464000,0.0,0.0
2019-02-07 00:00:00-05:00,3.747495510822636,3.749727152600502,3.61260261465444,3.6555004119873047,637120000,0.0,0.0
2019-02-08 00:00:00-05:00,3.588301480661377,3.6847598514853512,3.5739196070014203,3.6740975379943848,461604000,0.0,0.0
2019-02-11 00:00:00-05:00,3.6299593966636032,3.684263694271687,3.583093982384313,3.6314473152160645,495180000,0.0,0.0
2019-02-12 00:00:00-05:00,3.6698822268461373,3.764108959833563,3.655500116147598,3.7484869956970215,591060000,0.0,0.0
2019-02-13 00:00:00-05:00,3.777994833117407,3.864038720162632,3.764356682162985,3.790889024734497,605372000,0.0,0.0
2019-02-14 00:00:00-05:00,3.7898968448167056,3.8600709321190116,3.7467507548795953,3.8318028450012207,827264000,0.0,0.0
2019-02-15 00:00:00-05:00,4.040589476950102,4.063402021139105,3.878668370913969,3.9014811515808105,1516748000,0.0,0.0
2019-02-19 00:00:00-05:00,3.8908189633889885,3.9647126195192244,3.871725740882443,3.8841238021850586,551892000,0.0,0.0
2019-02-20 00:00:00-05:00,3.9133832668076223,3.998683187065061,3.9022250601115305,3.9314846992492676,540988000,0.0,0.0
2019-02-21 00:00:00-05:00,3.944131338056296,3.9686796309901333,3.8479207966380438,3.862550735473633,448548000,0.0,0.0
2019-02-22 00:00:00-05:00,3.914375355567139,3.966199947153265,3.900737205580121,3.947354555130005,401740000,0.0,0.0
2019-02-25 00:00:00-05:00,4.030919022939467,4.098365341588388,3.9262775772704654,3.9349565505981445,656020000,0.0,0.0
2019-02-26 00:00:00-05:00,3.930245169008996,3.9862852148853274,3.862054655168669,3.8955299854278564,488464000,0.0,0.0
2019-02-27 00:00:00-05:00,3.8811482352284252,3.9076803404277367,3.796592033230227,3.853624105453491,500256000,0.0,0.0
2019-02-28 00:00:00-05:00,3.847417994423979,3.8697578787186595,3.8067099396766055,3.829049587249756,324944000,0.004,0.0
2019-03-01 00:00:00-05:00,3.8789425726219817,3.9256079687334604,3.820610827482633,3.883410692214966,357188000,0.0,0.0
2019-03-04 00:00:00-05:00,3.921885123448779,3.9447214181907544,3.835007827707197,3.8916022777557373,409992000,0.0,0.0
2019-03-05 00:00:00-05:00,3.875963963292582,3.923374086167874,3.821603695081215,3.885148286819458,362924000,0.0,0.0
2019-03-06 00:00:00-05:00,3.8762124809250493,3.884651842095021,3.771463416989917,3.77419376373291,403524000,0.0,0.0
2019-03-07 00:00:00-05:00,3.7506131513085164,3.7602938815152305,3.658771558436786,3.7049405574798584,450104000,0.0,0.0
2019-03-08 00:00:00-05:00,3.6155802928796152,3.749867692616124,3.594233217126127,3.73919415473938,422416000,0.0,0.0
2019-03-11 00:00:00-04:00,3.7627760250091757,4.02266272916169,3.7156139803109496,3.999826669692993,859728000,0.0,0.0
2019-03-12 00:00:00-04:00,4.027626052712269,4.0804968597789495,3.951422314497766,4.0340800285339355,579576000,0.0,0.0
2019-03-13 00:00:00-04:00,4.071562683006642,4.2147858933207045,4.06411589418024,4.185495853424072,768900000,0.0,0.0
2019-03-14 00:00:00-04:00,4.194679262708762,4.206593932851146,4.101844637412754,4.10953950881958,519384000,0.0,0.0
2019-03-15 00:00:00-04:00,4.152730773435022,4.257728176858283,4.149255699976786,4.215034484863281,661484000,0.0,0.0
2019-03-18 00:00:00-04:00,4.246557301838009,4.300421402107758,4.166630156329583,4.193686485290527,486992000,0.0,0.0
2019-03-19 00:00:00-04:00,4.2882580154668,4.4059147878849325,4.271379294460338,4.361483097076416,854972000,0.0,0.0
2019-03-20 00:00:00-04:00,4.390524147331407,4.443891592846721,4.294214471877571,4.328965663909912,719148000,0.0,0.0
2019-03-21 00:00:00-04:00,4.352050822135433,4.592079841737962,4.347086297869374,4.565768241882324,824312000,0.0,0.0
2019-03-22 00:00:00-04:00,4.53846465628506,4.58711567221418,4.39201449321232,4.405914783477783,747644000,0.0,0.0
2019-03-25 00:00:00-04:00,4.36520613460403,4.429494968417297,4.2473012939946,4.3135762214660645,525212000,0.0,0.0
2019-03-26 00:00:00-04:00,4.455310960582842,4.511408768965814,4.333931019661732,4.39027738571167,703508000,0.0,0.0
2019-03-27 00:00:00-04:00,4.4158432661810645,4.4622600980290095,4.311590629123616,4.381092071533203,474372000,0.0,0.0
2019-03-28 00:00:00-04:00,4.40715697092892,4.465488969072407,4.346591267447786,4.399710655212402,480264000,0.0,0.0
2019-03-29 00:00:00-04:00,4.466479390806594,4.481372961160667,4.416090850760058,4.457046985626221,456896000,0.0,0.0
2019-04-01 00:00:00-04:00,4.54888929423197,4.554846628364073,4.477153673921868,4.524563789367676,483824000,0.0,0.0
2019-04-02 00:00:00-04:00,4.548642015736611,4.586867815865486,4.5056997749230225,4.542436122894287,440920000,0.0,0.0
2019-04-03 00:00:00-04:00,4.592080539016616,4.741012975511193,4.5871160139967255,4.681936264038086,783504000,0.0,0.0
2019-04-04 00:00:00-04:00,4.666546834881286,4.7154464153904465,4.61020093978387,4.673000812530518,457376000,0.0,0.0
2019-04-05 00:00:00-04:00,4.716190583640712,4.757147202803983,4.67970232083365,4.739771366119385,481744000,0.0,0.0
2019-04-08 00:00:00-04:00,4.709239718445537,4.785691778463914,4.685162297793606,4.760621547698975,424192000,0.0,0.0
2019-04-09 00:00:00-04:00,4.7271121252974275,4.738282068549915,4.655624583170124,4.697822093963623,439972000,0.0,0.0
2019-04-10 00:00:00-04:00,4.697077285673346,4.794131227388076,4.692609403139238,4.768316268920898,444772000,0.0,0.0
2019-04-11 00:00:00-04:00,4.770799497502134,4.802323712697231,4.705021193644719,4.7544169425964355,374600000,0.0,0.0
2019-04-12 00:00:00-04:00,4.793139412462825,4.797111127452892,4.7077515644435755,4.716439247131348,471708000,0.0,0.0
2019-04-15 00:00:00-04:00,4.708743134606479,4.713707658675669,4.544917627867779,4.584632873535156,440092000,0.0,0.0
2019-04-16 00:00:00-04:00,4.623853307073649,4.690624423649378,4.5910881961156464,4.671759605407715,394964000,0.0,0.0
2019-04-17 00:00:00-04:00,4.706758744602291,4.7276091830110625,4.626583506356754,4.648923397064209,351004000,0.0,0.0
2019-04-18 00:00:00-04:00,4.655623806724307,4.689629799187818,4.596547112088734,4.624347686767578,380988000,0.0,0.0
2019-04-22 00:00:00-04:00,4.600766357611128,4.6938490335381555,4.56924263073366,4.678211212158203,279936000,0.0,0.0
2019-04-23 00:00:00-04:00,4.691370092812107,4.764099033391689,4.681689597502144,4.732822895050049,346856000,0.0,0.0
2019-04-24 00:00:00-04:00,4.743246011461354,4.785940163102569,4.682432245594799,4.745232105255127,318204000,0.0,0.0
2019-04-25 00:00:00-04:00,4.705020335230517,4.7273602217936554,4.559811546013233,4.639490127563477,499296000,0.0,0.0
2019-04-26 00:00:00-04:00,4.485592969011008,4.490061324864115,4.301661750123045,4.420559406280518,868988000,0.0,0.0
2019-04-29 00:00:00-04:00,4.42850224133097,4.4791393453106645,4.356269978416903,4.451338768005371,391920000,0.0,0.0
2019-04-30 00:00:00-04:00,4.419069467153522,4.518357573153393,4.399956571846963,4.492791175842285,362920000,0.0,0.0
2019-05-01 00:00:00-04:00,4.545166881895001,4.5873643960625055,4.479388111507241,4.4796366691589355,354280000,0.0,0.0
2019-05-02 00:00:00-04:00,4.4893167069577125,4.588852910477067,4.44612638688267,4.547152042388916,394684000,0.0,0.0
2019-05-03 00:00:00-04:00,4.555591557170364,4.565520132203939,4.481125113924645,4.542684078216553,336824000,0.0,0.0
2019-05-06 00:00:00-04:00,4.356271865500452,4.476410938229228,4.319038865702973,4.464248180389404,422176000,0.0,0.0
2019-05-07 00:00:00-04:00,4.415843712232229,4.415843712232229,4.248791202521124,4.296946048736572,555220000,0.0,0.0
2019-05-08 00:00:00-04:00,4.269393210117564,4.397226628713527,4.257478541617423,4.317051410675049,419168000,0.0,0.0
2019-05-09 00:00:00-04:00,4.248046625728753,4.257727117461841,4.105568175948957,4.224465370178223,660248000,0.0,0.0
2019-05-10 00:00:00-04:00,4.193686716908691,4.25921693338127,4.07081732430102,4.190459728240967,569500000,0.0,0.0
2019-05-13 00:00:00-04:00,4.058406337911871,4.081490952751725,3.9171687756356715,3.9330549240112305,656912000,0.0,0.0
2019-05-14 00:00:00-04:00,3.9727695617697214,4.057413141460119,3.9340473598964554,4.022165775299072,524880000,0.0,0.0
2019-05-15 00:00:00-04:00,3.9665641321570004,3.99759169978672,3.907239580032089,3.9611034393310547,502320000,0.0,0.0
2019-05-16 00:00:00-04:00,3.9556430484306704,4.018939323421054,3.9131974475472107,3.976245164871216,781088000,0.0,0.0
2019-05-17 00:00:00-04:00,3.9342948498453767,4.063617702037253,3.8459283689165566,3.8853952884674072,1022068000,0.0,0.0
2019-05-20 00:00:00-04:00,3.786604623445056,3.841709617370362,3.7419248474577116,3.766746997833252,572064000,0.0,0.0
2019-05-21 00:00:00-04:00,3.827561105973948,3.8647940957895615,3.788838664001628,3.848907947540283,361848000,0.0,0.0
2019-05-22 00:00:00-04:00,3.810185849232042,3.8362488954901814,3.766995286298924,3.7779171466827393,325868000,0.0,0.0
2019-05-23 00:00:00-04:00,3.715613399180335,3.715613399180335,3.5969640532761926,3.656785249710083,591844000,0.0,0.0
2019-05-24 00:00:00-04:00,3.6756504140817543,3.7108977872335642,3.5962199007313345,3.602921962738037,357584000,0.0,0.0
2019-05-28 00:00:00-04:00,3.6205450823390795,3.653310187637295,3.5557593610655602,3.5577452182769775,428356000,0.0,0.0
2019-05-29 00:00:00-04:00,3.510087112380942,3.5450861624480963,3.4487766945269636,3.483527660369873,559800000,0.0,0.0
2019-05-30 00:00:00-04:00,3.4867575078318684,3.522542075034952,3.418667412112686,3.456937074661255,394300000,0.004,0.0
2019-05-31 00:00:00-04:00,3.4079825372774497,3.47532707370354,3.364494305908508,3.3662338256835938,389720000,0.0,0.0
2019-06-03 00:00:00-04:00,3.3774164706290786,3.4161831138941463,3.2951618336292787,3.3244853019714355,478644000,0.0,0.0
2019-06-04 00:00:00-04:00,3.3885986246274995,3.5588238764849693,3.3664818432010337,3.553605318069458,641836000,0.0,0.0
2019-06-05 00:00:00-04:00,3.6274108647749794,3.6328780274132315,3.4745810481734742,3.5108625888824463,511616000,0.0,0.0
2019-06-06 00:00:00-04:00,3.515087395466578,3.5975906262764936,3.5126022998598807,3.572988748550415,408140000,0.0,0.0
2019-06-07 00:00:00-04:00,3.5789531985054914,3.6500251379808932,3.5598182450382985,3.615731716156006,348856000,0.0,0.0
2019-06-10 00:00:00-04:00,3.671893225136204,3.7571301557699477,3.671893225136204,3.6885430812835693,402780000,0.0,0.0
2019-06-11 00:00:00-04:00,3.748432284375551,3.786204978790886,3.706683816221876,3.7461957931518555,383872000,0.0,0.0
2019-06-12 00:00:00-04:00,3.702707513482679,3.7089202523359184,3.6179677936535795,3.6331264972686768,358892000,0.0,0.0
2019-06-13 00:00:00-04:00,3.6552436812465916,3.7027079211490617,3.6375998801476244,3.684318780899048,308080000,0.0,0.0
2019-06-14 00:00:00-04:00,3.5911292018975214,3.6154824731097293,3.5496291043059283,3.5943596363067627,394428000,0.0,0.0
2019-06-17 00:00:00-04:00,3.5926205304850263,3.6410789481356645,3.569758171678047,3.6040518283843994,276040000,0.0,0.0
2019-06-18 00:00:00-04:00,3.665432686519494,3.854544083123561,3.6544985959628518,3.7991278171539307,581920000,0.0,0.0
2019-06-19 00:00:00-04:00,3.8344148457435088,3.8458459063819643,3.7789983511075254,3.805091381072998,331644000,0.0,0.0
2019-06-20 00:00:00-04:00,3.8957954728017374,3.9097116298928856,3.8150317564083283,3.8294448852539062,350168000,0.0,0.0
