Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2020-02-06 00:00:00-05:00,308.6476304748391,308.9064456011247,307.6215942254238,308.71234130859375,50359700,0.0,0.0,0.0
2020-02-07 00:00:00-05:00,307.64010523475514,308.72157166610674,306.5124046889222,307.0670166015625,64139400,0.0,0.0,0.0
2020-02-10 00:00:00-05:00,306.17040582775377,309.4240858358423,306.1334241774533,309.359375,42070000,0.0,0.0,0.0
2020-02-11 00:00:00-05:00,310.72741158108295,311.52233369965023,309.3593726178411,309.8955078125,54864500,0.0,0.0,0.0
2020-02-12 00:00:00-05:00,311.34676311971845,312.1047319357615,310.9770311780781,311.89215087890625,43992700,0.0,0.0,0.0
2020-02-13 00:00:00-05:00,310.4500718938172,312.53909775227004,310.17278005806327,311.5592956542969,54501900,0.0,0.0,0.0
2020-02-14 00:00:00-05:00,311.9752536135172,312.17861035743067,310.76436561390153,312.0584411621094,64582200,0.0,0.0,0.0
2020-02-18 00:00:00-05:00,311.0509767085069,312.1232190240798,309.84931270595257,311.25433349609375,57226200,0.0,0.0,0.0
2020-02-19 00:00:00-05:00,312.2340843772971,313.4264675089638,311.94754007042536,312.7424621582031,48814700,0.0,0.0,0.0
2020-02-20 00:00:00-05:00,312.1878834517064,313.01981548523923,308.435049670439,311.4576721191406,74163400,0.0,0.0,0.0
2020-02-21 00:00:00-05:00,310.08955685637517,310.40383030367497,307.41819024123384,308.2501220703125,113788200,0.0,0.0,0.0
2020-02-24 00:00:00-05:00,298.6924451148754,308.3240909414559,296.9361694687542,298.02691650390625,161088400,0.0,0.0,0.0
2020-02-25 00:00:00-05:00,299.4319119035819,300.0512064094128,288.1087011448787,288.9960632324219,218913200,0.0,0.0,0.0
2020-02-26 00:00:00-05:00,290.410401744179,294.04306702660233,287.19370256042646,287.93316650390625,194773800,0.0,0.0,0.0
2020-02-27 00:00:00-05:00,282.3500419743186,287.98854465077966,275.00152587890625,275.00152587890625,284353500,0.0,0.0,0.0
2020-02-28 00:00:00-05:00,266.85809280681485,275.3528154279035,263.93716272410904,273.84613037109375,384975800,0.0,0.0,0.0
2020-03-02 00:00:00-05:00,275.64854904040135,285.7701246526575,272.1822598867154,285.7054138183594,238703600,0.0,0.0,0.0
2020-03-03 00:00:00-05:00,286.0844271408045,290.0960761428033,275.0570115658615,277.5249938964844,300139100,0.0,0.0,0.0
2020-03-04 00:00:00-05:00,282.9601472687874,289.4120777801317,280.3812199156426,289.1902160644531,176613400,0.0,0.0,0.0
2020-03-05 00:00:00-05:00,281.9063600959013,285.13231067725593,277.31237064305344,279.5769958496094,186366800,0.0,0.0,0.0
2020-03-06 00:00:00-05:00,270.9713723296417,276.1754323026294,268.272304300244,274.9552917480469,228667200,0.0,0.0,0.0
2020-03-09 00:00:00-04:00,254.47175315282183,262.6891803720465,252.76174025228562,253.48272705078125,309417300,0.0,0.0,0.0
2020-03-10 00:00:00-04:00,263.10525495145106,266.6916855024435,252.80805061122447,266.5992736816406,276444100,0.0,0.0,0.0
2020-03-11 00:00:00-04:00,259.46334677954695,260.60952420097004,250.38628281468246,253.6029815673828,255316300,0.0,0.0,0.0
2020-03-12 00:00:00-04:00,236.63201558510855,246.48552399413035,228.94146830849624,229.3389434814453,392220700,0.0,0.0,0.0
2020-03-13 00:00:00-04:00,243.1855880618493,250.9408454814715,229.71790727653584,248.9442596435547,329566100,0.0,0.0,0.0
2020-03-16 00:00:00-04:00,222.93323755946798,237.46392365697218,219.40225147248137,221.70387268066406,297240000,0.0,0.0,0.0
2020-03-17 00:00:00-04:00,226.5012158383682,236.78918173556997,219.13420816594996,233.67413330078125,262070500,0.0,0.0,0.0
2020-03-18 00:00:00-04:00,218.37622475624084,229.57926720176667,210.7688791615743,221.84251403808594,327597100,0.0,0.0,0.0
2020-03-19 00:00:00-04:00,221.14926615253347,228.66418616779154,214.65113001420656,222.31393432617188,289322000,0.0,0.0,0.0
2020-03-20 00:00:00-04:00,225.49937097985898,227.30314507971622,212.45456862343516,212.73350524902344,347158800,1.406,0.0,0.0
2020-03-23 00:00:00-04:00,212.1663137671841,213.55167566820614,202.93359911441289,207.2942657470703,326025200,0.0,0.0,0.0
2020-03-24 00:00:00-04:00,217.9588519724159,226.9591225678549,217.38239337235527,226.07582092285156,235494500,0.0,0.0,0.0
2020-03-25 00:00:00-04:00,227.6750306967431,238.3489062463398,222.91456567972472,229.460205078125,299430300,0.0,0.0,0.0
2020-03-26 00:00:00-04:00,231.99852358956915,244.34597676886384,231.56152620490514,242.8583526611328,257632800,0.0,0.0,0.0
2020-03-27 00:00:00-04:00,235.48518783928947,242.49571694001102,233.42107682873987,235.62464904785156,224341200,0.0,0.0,0.0
2020-03-30 00:00:00-04:00,237.74453482501036,244.00194476914092,235.72691569554493,243.27671813964844,171369500,0.0,0.0,0.0
2020-03-31 00:00:00-04:00,242.26329712363395,244.83877562277493,238.22805828354515,239.65061950683594,194881100,0.0,0.0,0.0
2020-04-01 00:00:00-04:00,230.56664044897477,239.5669104201281,226.77313963673376,228.86514282226562,189554600,0.0,0.0,0.0
2020-04-02 00:00:00-04:00,227.97253814036205,234.9365744688214,227.41466500949954,234.14627075195312,177660400,0.0,0.0,0.0
2020-04-03 00:00:00-04:00,233.15145785500889,235.53170483848072,228.00048664961744,230.76193237304688,135561200,0.0,0.0,0.0
2020-04-06 00:00:00-04:00,239.73431151766573,248.25109402862012,230.74334663116602,246.2613525390625,188061200,0.0,0.0,0.0
2020-04-07 00:00:00-04:00,254.9547421258986,255.71716786676294,246.28922169483258,246.51235961914062,201427200,0.0,0.0,0.0
2020-04-08 00:00:00-04:00,249.1437072035881,256.6191423383372,246.6240127001592,254.7874755859375,153774500,0.0,0.0,0.0
2020-04-09 00:00:00-04:00,258.0881552670636,261.45398055451784,256.1263343384373,258.6646423339844,189999200,0.0,0.0,0.0
2020-04-13 00:00:00-04:00,257.67900080289377,258.0230145398482,252.3513561918489,256.30291748046875,114839100,0.0,0.0,0.0
2020-04-14 00:00:00-04:00,261.249322701019,264.8940406177242,256.16343025953864,263.86199951171875,134143400,0.0,0.0,0.0
2020-04-15 00:00:00-04:00,258.0788023401619,264.00149091377347,256.11695360269914,258.2554626464844,121775000,0.0,0.0,0.0
2020-04-16 00:00:00-04:00,259.5478814229435,260.3660917327045,256.3959444053549,259.50140380859375,131798300,0.0,0.0,0.0
2020-04-17 00:00:00-04:00,265.3404014622022,267.12556169580233,262.56964913917665,266.5119323730469,146684800,0.0,0.0,0.0
2020-04-20 00:00:00-04:00,262.7648316578338,266.6513294734101,261.5933294032565,261.81646728515625,100109300,0.0,0.0,0.0
2020-04-21 00:00:00-04:00,257.2977847883875,258.51579315944565,252.91850472566617,253.8668975830078,126385700,0.0,0.0,0.0
2020-04-22 00:00:00-04:00,258.80406934567634,261.26797877306217,257.4651849069059,259.50140380859375,92951600,0.0,0.0,0.0
2020-04-23 00:00:00-04:00,260.7937802711861,264.0015301260084,259.175973409421,259.4827880859375,104709700,0.0,0.0,0.0
2020-04-24 00:00:00-04:00,261.0169736937422,263.7784195675587,258.94355547632364,263.09967041015625,85063200,0.0,0.0,0.0
2020-04-27 00:00:00-04:00,265.09862995227377,268.0274286356941,264.63374037158457,266.8930969238281,77896600,0.0,0.0,0.0
2020-04-28 00:00:00-04:00,270.58431318793504,270.9376337985651,265.3589589981502,265.6658020019531,105270000,0.0,0.0,0.0
2020-04-29 00:00:00-04:00,271.05858291221404,274.1733495261763,270.01723454119,272.62060546875,118745600,0.0,0.0,0.0
2020-04-30 00:00:00-04:00,271.2258243666568,272.72278331267324,268.32491842422377,270.08221435546875,122901700,0.0,0.0,0.0
2020-05-01 00:00:00-04:00,265.2752841947807,270.24960826929004,261.75141330887413,262.9322509765625,125180000,0.0,0.0,0.0
2020-05-04 00:00:00-04:00,261.0262101283875,263.9643158796331,259.5292791983489,263.6575012207031,80873200,0.0,0.0,0.0
2020-05-05 00:00:00-04:00,266.5119789714505,268.9386895686592,263.78770378380017,266.09356689453125,79569900,0.0,0.0,0.0
2020-05-06 00:00:00-04:00,267.8136049500988,268.20409631883115,263.8527365338742,264.28973388671875,73632600,0.0,0.0,0.0
2020-05-07 00:00:00-04:00,267.5439426668808,269.43139315175324,266.967484150507,267.4788513183594,75250400,0.0,0.0,0.0
2020-05-08 00:00:00-04:00,270.64936421519207,272.37876790046585,269.50572583663035,271.9045715332031,76452400,0.0,0.0,0.0
2020-05-11 00:00:00-04:00,269.95212249648876,273.35511818910254,269.5244319571389,271.96044921875,79514200,0.0,0.0,0.0
2020-05-12 00:00:00-04:00,273.15984904420077,273.57823267464636,266.4003358546942,266.5398254394531,95870800,0.0,0.0,0.0
2020-05-13 00:00:00-04:00,265.972581590243,267.02323641250507,259.37114493787874,261.8257751464844,144721100,0.0,0.0,0.0
2020-05-14 00:00:00-04:00,259.3619370436062,265.0893523402095,253.8204322004255,264.9591979980469,121977900,0.0,0.0,0.0
2020-05-15 00:00:00-04:00,262.541805226646,266.22372371400803,261.5841335774836,266.17724609375,111146300,0.0,0.0,0.0
2020-05-18 00:00:00-04:00,272.47180068566763,275.911995296155,272.14640064448497,274.2848815917969,119703800,0.0,0.0,0.0
2020-05-19 00:00:00-04:00,273.6805613097417,275.4099373059647,271.4490965123575,271.4676818847656,95189300,0.0,0.0,0.0
2020-05-20 00:00:00-04:00,275.0473043561465,276.95334046749406,274.81485954380605,276.079345703125,85861700,0.0,0.0,0.0
2020-05-21 00:00:00-04:00,275.94922181093335,276.76743218058994,273.0669001449572,274.17333984375,78293900,0.0,0.0,0.0
2020-05-22 00:00:00-04:00,273.8850359329962,274.87059950771817,272.6298284747427,274.6939392089844,63958200,0.0,0.0,0.0
2020-05-26 00:00:00-04:00,280.7282457117374,280.96999739968646,274.7125727527704,278.078369140625,88951400,0.0,0.0,0.0
2020-05-27 00:00:00-04:00,280.9048892618461,282.2530804607982,276.0235484288679,282.21588134765625,104817400,0.0,0.0,0.0
2020-05-28 00:00:00-04:00,283.2572739665981,285.2934930178406,281.0165023228916,281.69525146484375,90405200,0.0,0.0,0.0
2020-05-29 00:00:00-04:00,281.22097456225686,283.5454222785429,278.4409441734527,282.95037841796875,119090800,0.0,0.0,0.0
2020-06-01 00:00:00-04:00,282.2995272781476,284.7076517547864,281.77885324939365,284.093994140625,55758300,0.0,0.0,0.0
2020-06-02 00:00:00-04:00,285.0238194889779,286.49288660278665,283.6756565929607,286.4463806152344,74267200,0.0,0.0,0.0
2020-06-03 00:00:00-04:00,288.45470984421013,291.2254622663735,288.17578741479593,290.25848388671875,92567600,0.0,0.0,0.0
2020-06-04 00:00:00-04:00,289.2635879191614,291.0208841943324,287.3761373132049,289.49603271484375,75794400,0.0,0.0,0.0
2020-06-05 00:00:00-04:00,294.95379884980656,298.7100855350727,294.8887075106819,296.9156188964844,150524700,0.0,0.0,0.0
2020-06-08 00:00:00-04:00,297.7339470066986,300.6999454272229,297.18538059070323,300.50469970703125,73641200,0.0,0.0,0.0
2020-06-09 00:00:00-04:00,297.808304854076,300.5790574426104,296.93431002328373,298.263916015625,77479200,0.0,0.0,0.0
2020-06-10 00:00:00-04:00,298.84962636380106,299.7515132727341,295.87432173907547,296.59954833984375,95000800,0.0,0.0,0.0
2020-06-11 00:00:00-04:00,289.58902566068906,290.2305755874608,278.94307069937685,279.50091552734375,209243600,0.0,0.0,0.0
2020-06-12 00:00:00-04:00,286.5951538642937,287.3761650482097,277.63209643254294,282.84814453125,194678900,0.0,0.0,0.0
2020-06-15 00:00:00-04:00,277.09280297024503,286.63234719299413,275.9026866605045,285.48870849609375,135782700,0.0,0.0,0.0
2020-06-16 00:00:00-04:00,293.326796226038,293.4755643253044,286.0652218548657,290.9837341308594,137627500,0.0,0.0,0.0
2020-06-17 00:00:00-04:00,292.01573445868814,292.3132705864134,289.0311230595931,289.77496337890625,83398900,0.0,0.0,0.0
2020-06-18 00:00:00-04:00,288.24092783438647,290.37010228207913,287.7760381231602,289.8866271972656,80828700,0.0,0.0,0.0
2020-06-19 00:00:00-04:00,293.3941931481743,293.5902980305546,286.25940676623287,288.2298889160156,135549600,1.366,0.0,0.0
2020-06-22 00:00:00-04:00,287.6228036445778,290.4804454668933,286.46481319355235,290.0788879394531,74649400,0.0,0.0,0.0
2020-06-23 00:00:00-04:00,292.75911323057716,293.7023317464779,291.0034317750071,291.4143371582031,68471200,0.0,0.0,0.0
2020-06-24 00:00:00-04:00,289.35050004032456,289.97620596157446,282.122349797961,283.9807434082031,132813500,0.0,0.0,0.0
2020-06-25 00:00:00-04:00,283.40175397887816,287.29600749580464,281.3565747828588,287.0251770019531,89468000,0.0,0.0,0.0
2020-06-26 00:00:00-04:00,285.91385040872973,286.1286509246389,279.6195711541666,280.2078857421875,127961000,0.0,0.0,0.0
2020-06-29 00:00:00-04:00,281.4779994235635,284.4663688645096,279.16198959476344,284.3262939453125,79773300,0.0,0.0,0.0
2020-06-30 00:00:00-04:00,283.8874030723538,289.6867618258457,283.7286609805707,287.9684143066406,113394800,0.0,0.0,0.0
2020-07-01 00:00:00-04:00,289.0983441320461,291.26493088120566,288.63140880676883,289.9855041503906,72396500,0.0,0.0,0.0
2020-07-02 00:00:00-04:00,293.4595499347535,294.82302181709093,290.91010090029897,291.5824890136719,69344200,0.0,0.0,0.0
2020-07-06 00:00:00-04:00,295.4486539949115,296.6720222706539,294.69222104577216,296.08367919921875,61713800,0.0,0.0,0.0
2020-07-07 00:00:00-04:00,294.5241671894889,296.52263581204556,292.6470778271388,293.02996826171875,82910000,0.0,0.0,0.0
2020-07-08 00:00:00-04:00,293.8050867161172,295.3833306910914,292.0214185190402,295.2712707519531,54638600,0.0,0.0,0.0
2020-07-09 00:00:00-04:00,295.8875849051437,296.1304004034764,290.1349380560867,293.59027099609375,83354200,0.0,0.0,0.0
2020-07-10 00:00:00-04:00,293.5248875251493,296.858812651441,292.07739938881764,296.5879821777344,57550400,0.0,0.0,0.0
2020-07-13 00:00:00-04:00,298.96005124839894,301.36942527176507,293.3568266829696,294.0198669433594,102997500,0.0,0.0,0.0
2020-07-14 00:00:00-04:00,292.5816405052025,298.6144649549385,291.3676201543467,297.83001708984375,93657000,0.0,0.0,0.0
2020-07-15 00:00:00-04:00,301.08924948074167,301.67759256929554,298.15688186460716,300.5662841796875,87196500,0.0,0.0,0.0
2020-07-16 00:00:00-04:00,298.64254523400535,300.0340035787868,297.9888242870818,299.576416015625,54622500,0.0,0.0,0.0
2020-07-17 00:00:00-04:00,300.59430798709116,301.23868105543204,298.5958109926491,300.44488525390625,62774900,0.0,0.0,0.0
2020-07-20 00:00:00-04:00,300.17408553790176,303.6294189107428,299.4176524670027,302.87298583984375,56308800,0.0,0.0,0.0
2020-07-21 00:00:00-04:00,304.86214076348176,305.31038051767416,302.51811588410635,303.5173645019531,57292200,0.0,0.0,0.0
2020-07-22 00:00:00-04:00,303.15313365112604,305.56253626779863,303.0410737153692,305.2449951171875,57792900,0.0,0.0,0.0
2020-07-23 00:00:00-04:00,304.8808008978492,305.59055182494063,300.22079473054373,301.6029052734375,75738000,0.0,0.0,0.0
2020-07-24 00:00:00-04:00,299.72586974470505,300.6970749383659,298.1382778520449,299.6604919433594,73766600,0.0,0.0,0.0
2020-07-27 00:00:00-04:00,300.36088242889383,302.02317138189983,299.5577386878363,301.8457336425781,48293000,0.0,0.0,0.0
2020-07-28 00:00:00-04:00,301.1078708777358,302.2378747488961,299.63236796672504,299.93121337890625,57495000,0.0,0.0,0.0
2020-07-29 00:00:00-04:00,300.81841364354995,304.18970155937103,300.78105083714854,303.6200256347656,48454200,0.0,0.0,0.0
2020-07-30 00:00:00-04:00,300.6129718072859,302.956996377701,298.5024434107037,302.5367431640625,61861700,0.0,0.0,0.0
2020-07-31 00:00:00-04:00,304.34843396596784,305.03016978869846,300.08063832808034,304.92742919921875,84986800,0.0,0.0,0.0
2020-08-03 00:00:00-04:00,306.60847337500553,307.8224940369102,306.05749301309646,307.0473937988281,53077900,0.0,0.0,0.0
2020-08-04 00:00:00-04:00,306.17893187624577,308.23345947265625,306.17893187624577,308.23345947265625,41917900,0.0,0.0,0.0
2020-08-05 00:00:00-04:00,309.55016463797307,310.4093383398934,309.2793341178766,310.1478271484375,42697700,0.0,0.0,0.0
2020-08-06 00:00:00-04:00,309.55943883723586,312.3423550043595,309.2325784251359,312.220947265625,43679400,0.0,0.0,0.0
2020-08-07 00:00:00-04:00,311.24051940194335,312.7347186714118,310.32531558076727,312.4452209472656,57308300,0.0,0.0,0.0
2020-08-10 00:00:00-04:00,312.9027755680474,313.56581591467875,310.94164101516793,313.3790588378906,44282100,0.0,0.0,0.0
2020-08-11 00:00:00-04:00,314.57436894345125,315.21874204317476,310.0544379174958,310.79217529296875,69601100,0.0,0.0,0.0
2020-08-12 00:00:00-04:00,313.25762460394975,315.9098142659354,313.2296096198239,315.1253662109375,53774400,0.0,0.0,0.0
2020-08-13 00:00:00-04:00,314.3502113628248,315.88177303303496,313.6217933366078,314.5556640625,41816100,0.0,0.0,0.0
2020-08-14 00:00:00-04:00,314.1634753598281,315.1066939759868,313.4257094571057,314.5650329589844,47260400,0.0,0.0,0.0
2020-08-17 00:00:00-04:00,315.59231552246996,315.9658581604364,314.5743997217338,315.5643005371094,35481000,0.0,0.0,0.0
2020-08-18 00:00:00-04:00,315.9659153462091,316.67566643643477,314.35030823274127,316.24609375,38733900,0.0,0.0,0.0
2020-08-19 00:00:00-04:00,316.6288527686227,317.15181808617064,314.35955378360524,314.9292297363281,68054200,0.0,0.0,0.0
2020-08-20 00:00:00-04:00,313.18290521636834,316.39542312431615,313.0521781210031,315.9098205566406,42207800,0.0,0.0,0.0
2020-08-21 00:00:00-04:00,315.57365081155143,317.2546069451687,315.2280946567905,317.0304870605469,55106600,0.0,0.0,0.0
2020-08-24 00:00:00-04:00,319.4958976784694,320.3177086044847,317.00247841376273,320.2430114746094,48588700,0.0,0.0,0.0
2020-08-25 00:00:00-04:00,320.8126365881978,321.447661895895,319.6359502537484,321.3636169433594,38463400,0.0,0.0,0.0
2020-08-26 00:00:00-04:00,321.96127480599944,324.8562512047831,321.4102945075383,324.58544921875,50790200,0.0,0.0,0.0
2020-08-27 00:00:00-04:00,325.46331493334617,326.76138049891904,323.6142405275689,325.2951965332031,58034100,0.0,0.0,0.0
2020-08-28 00:00:00-04:00,326.3317341573701,327.52708734661263,325.1270331426007,327.3963317871094,48588900,0.0,0.0,0.0
2020-08-31 00:00:00-04:00,327.18159113137835,328.0687511578837,325.9768900012294,326.2103576660156,66099200,0.0,0.0,0.0
2020-09-01 00:00:00-04:00,327.0507811773563,329.38545743700917,326.14492564863235,329.2827453613281,54908700,0.0,0.0,0.0
2020-09-02 00:00:00-04:00,331.21599616470536,335.0261767994066,330.0579768987018,334.0456237792969,69540000,0.0,0.0,0.0
2020-09-03 00:00:00-04:00,332.3365684855864,332.8128516725017,319.9347664669842,322.54962158203125,148011100,0.0,0.0,0.0
2020-09-04 00:00:00-04:00,323.2406847419041,324.8282479048653,312.72529105890504,319.9161071777344,139156300,0.0,0.0,0.0
2020-09-08 00:00:00-04:00,314.44368880156253,319.9815653568162,310.86697549810737,311.1751403808594,114465300,0.0,0.0,0.0
2020-09-09 00:00:00-04:00,315.228177720271,319.813488231246,314.35033660821966,317.320068359375,91462300,0.0,0.0,0.0
2020-09-10 00:00:00-04:00,319.21567662340465,319.8787168137778,310.838855642696,311.8100891113281,90569500,0.0,0.0,0.0
2020-09-11 00:00:00-04:00,313.6124630929256,314.6864086904257,309.11119951092945,311.9688415527344,84680200,0.0,0.0,0.0
2020-09-14 00:00:00-04:00,315.1720251068154,317.8709252096121,312.11827806442085,316.077880859375,65605700,0.0,0.0,0.0
2020-09-15 00:00:00-04:00,318.56202594761277,319.4025040289579,316.0872738471888,317.67486572265625,52920900,0.0,0.0,0.0
2020-09-16 00:00:00-04:00,318.9262383642859,320.3737267604865,316.13394518463355,316.41412353515625,82096000,0.0,0.0,0.0
2020-09-17 00:00:00-04:00,311.5019705873484,315.3682097367903,310.9696573422262,313.6311950683594,91523300,0.0,0.0,0.0
2020-09-18 00:00:00-04:00,314.4458700654204,314.5583785473269,307.50757041686137,310.0203552246094,105877900,1.339,0.0,0.0
2020-09-21 00:00:00-04:00,305.37922382926496,306.71999766114936,301.656915429077,306.5699768066406,99450800,0.0,0.0,0.0
2020-09-22 00:00:00-04:00,308.07024574053406,310.25486247331366,305.52930433849474,309.6922912597656,63612100,0.0,0.0,0.0
2020-09-23 00:00:00-04:00,310.25485534399576,310.5361552510861,302.0039064467572,302.5102233886719,93112200,0.0,0.0,0.0
2020-09-24 00:00:00-04:00,301.1787808263067,306.4106267464723,299.8473633825088,303.3165283203125,76681300,0.0,0.0,0.0
2020-09-25 00:00:00-04:00,302.4538966408297,309.01715959766386,301.5725705110975,308.22021484375,71069400,0.0,0.0,0.0
2020-09-28 00:00:00-04:00,312.4301480314464,314.0615789314751,311.4268992904473,313.3396301269531,64584600,0.0,0.0,0.0
2020-09-29 00:00:00-04:00,313.1332672251034,313.8833429517761,310.9298804343644,311.6330871582031,51304000,0.0,0.0,0.0
2020-09-30 00:00:00-04:00,312.3082275283585,317.1838065411138,312.11133761916705,313.9959411621094,104081100,0.0,0.0,0.0
2020-10-01 00:00:00-04:00,316.6211282495153,317.6056060760855,314.10834345111573,316.0116882324219,88698700,0.0,0.0,0.0
2020-10-02 00:00:00-04:00,311.00497533286523,315.98367777167397,310.5267854964455,313.0114440917969,89431100,0.0,0.0,0.0
2020-10-05 00:00:00-04:00,315.09290768442173,318.7495774032879,315.046038675466,318.56207275390625,45713100,0.0,0.0,0.0
2020-10-06 00:00:00-04:00,318.7026275681809,320.8216327250589,313.5176517733446,314.0333251953125,90128900,0.0,0.0,0.0
2020-10-07 00:00:00-04:00,317.02439299790586,320.3154101853938,316.99626586867777,319.49969482421875,56999600,0.0,0.0,0.0
2020-10-08 00:00:00-04:00,321.45920737441287,322.3968162460818,320.53095513424523,322.3311767578125,45242500,0.0,0.0,0.0
2020-10-09 00:00:00-04:00,324.0001930656447,325.67852133929125,323.37201100239963,325.209716796875,59528600,0.0,0.0,0.0
2020-10-12 00:00:00-04:00,327.7787525033293,331.9323538308198,327.2818208390196,330.4415588378906,80388500,0.0,0.0,0.0
2020-10-13 00:00:00-04:00,330.3009184531936,330.47906646364635,327.30994326324384,328.2850646972656,73255500,0.0,0.0,0.0
2020-10-14 00:00:00-04:00,328.8663542663475,329.9727260107386,325.4815995364166,326.2222900390625,57727900,0.0,0.0,0.0
2020-10-15 00:00:00-04:00,322.26557624921367,326.3066686858135,321.72177562783304,325.8191223144531,60357700,0.0,0.0,0.0
2020-10-16 00:00:00-04:00,327.1880445003351,328.86637270354765,325.4441054102422,325.62225341796875,89501900,0.0,0.0,0.0
2020-10-19 00:00:00-04:00,326.8974013316751,327.5349686413807,319.7622099387376,320.67169189453125,68425600,0.0,0.0,0.0
2020-10-20 00:00:00-04:00,322.03120341108115,325.2378390228432,321.26238571941064,321.9562072753906,60051900,0.0,0.0,0.0
2020-10-21 00:00:00-04:00,321.9093137990524,324.1033442326765,321.03734421932603,321.3467712402344,63575000,0.0,0.0,0.0
2020-10-22 00:00:00-04:00,321.5624172205322,323.70016487914387,319.39654243273725,323.1094665527344,55399300,0.0,0.0,0.0
2020-10-23 00:00:00-04:00,324.34705651792814,324.4033107657244,321.7217629089212,324.2064208984375,49143900,0.0,0.0,0.0
2020-10-26 00:00:00-04:00,320.7842808559811,321.5812544997655,314.68043503355244,318.2152404785156,91473000,0.0,0.0,0.0
2020-10-27 00:00:00-04:00,318.562028834951,318.89955432543974,316.9024426660506,317.11810302734375,65994100,0.0,0.0,0.0
2020-10-28 00:00:00-04:00,311.3799221090691,317.1462111342541,305.7823958190089,306.2793273925781,127094300,0.0,0.0,0.0
2020-10-29 00:00:00-04:00,306.5137455675911,312.5988185025003,304.80729040972653,309.3922119140625,90597700,0.0,0.0,0.0
2020-10-30 00:00:00-04:00,307.79833140359307,309.12036374209686,302.4727182852456,306.1669006347656,120287300,0.0,0.0,0.0
2020-11-02 00:00:00-05:00,309.59857177734375,311.62378248570985,306.82322792124074,309.59857177734375,86068300,0.0,0.0,0.0
2020-11-03 00:00:00-05:00,312.8707566244415,317.14625147272767,309.68289167455185,315.06475830078125,93294200,0.0,0.0,0.0
2020-11-04 00:00:00-05:00,319.59338732663514,326.23167501458374,318.40263420749625,322.106201171875,126959700,0.0,0.0,0.0
2020-11-05 00:00:00-05:00,327.45051368549264,330.21647130656174,327.0942177355459,328.38812255859375,82039700,0.0,0.0,0.0
2020-11-06 00:00:00-05:00,328.09748051796964,329.57891862617254,325.95973333788027,328.3131408691406,74973000,0.0,0.0,0.0
2020-11-09 00:00:00-05:00,341.2615015324672,341.6459246027642,331.9697941978482,332.4385986328125,172304200,0.0,0.0,0.0
2020-11-10 00:00:00-05:00,331.43537823217287,333.0199396450983,328.64132187677285,331.9510803222656,85552000,0.0,0.0,0.0
2020-11-11 00:00:00-05:00,334.16388045075604,335.2515104499309,332.90748767935384,334.41705322265625,58649000,0.0,0.0,0.0
2020-11-12 00:00:00-05:00,333.3950723786064,334.46396061917466,329.34462231248284,331.1729431152344,67546200,0.0,0.0,0.0
2020-11-13 00:00:00-05:00,333.1043325413079,336.5078577221652,332.57927380077643,335.7577819824219,62892200,0.0,0.0,0.0
2020-11-16 00:00:00-05:00,338.45817941457216,340.1458645296345,337.1548888916862,339.948974609375,74541100,0.0,0.0,0.0
2020-11-17 00:00:00-05:00,337.5111347843208,339.33948389843175,335.9828274369407,338.1205749511719,66111000,0.0,0.0,0.0
2020-11-18 00:00:00-05:00,338.3925266064036,338.94571257919876,334.01387922322834,334.0513916015625,70591300,0.0,0.0,0.0
2020-11-19 00:00:00-05:00,333.413782816786,335.832801567942,332.0542382532911,335.457763671875,59940900,0.0,0.0,0.0
2020-11-20 00:00:00-05:00,335.1952382596468,335.40151339696433,333.08561787899174,333.1606140136719,70417300,0.0,0.0,0.0
2020-11-23 00:00:00-05:00,334.98898258832287,336.43290863345084,332.72934119344353,335.1577453613281,63230600,0.0,0.0,0.0
2020-11-24 00:00:00-05:00,337.73613730101016,341.1115354979063,336.8735530256435,340.558349609375,62415900,0.0,0.0,0.0
2020-11-25 00:00:00-05:00,340.47400262405495,340.50212975297217,338.92695330649,340.0333251953125,45330900,0.0,0.0,0.0
2020-11-27 00:00:00-05:00,341.139693686533,341.4584773489395,339.95829705665795,340.9803161621094,28514100,0.0,0.0,0.0
2020-11-30 00:00:00-05:00,340.19271289967094,340.46462756304567,336.76108861486273,339.47076416015625,83872700,0.0,0.0,0.0
2020-12-01 00:00:00-05:00,342.761808840167,344.740150556495,342.16172520587673,343.1837158203125,74231400,0.0,0.0,0.0
2020-12-02 00:00:00-05:00,342.05851827775217,344.06498663541856,341.4772052826671,343.9056091308594,45927000,0.0,0.0,0.0
2020-12-03 00:00:00-05:00,343.80250440092175,345.21830332494636,342.6961325093224,343.8118896484375,62882000,0.0,0.0,0.0
2020-12-04 00:00:00-05:00,344.4025088250892,346.774658203125,344.30874221215817,346.774658203125,50749900,0.0,0.0,0.0
2020-12-07 00:00:00-05:00,345.99646377406117,346.5590348982275,344.7775835163308,346.0621032714844,48944300,0.0,0.0,0.0
2020-12-08 00:00:00-05:00,344.7775234127605,347.6466041709427,344.7306544162321,347.0746765136719,42458900,0.0,0.0,0.0
2020-12-09 00:00:00-05:00,347.7404159952117,347.8997934949734,343.11801068524846,343.96185302734375,74098300,0.0,0.0,0.0
2020-12-10 00:00:00-05:00,342.57426290053473,344.9089006118141,341.692907978694,343.84942626953125,57735400,0.0,0.0,0.0
